"","GeoFips","County","State","Code","TimePeriod","CL_UNIT","UNIT_MULT","DataValue"
"1","18001","Adams","IN","PCPI_CI","1969","USD","0","3444"
"2","18001","Adams","IN","PCPI_CI","1970","USD","0","3707"
"3","18001","Adams","IN","PCPI_CI","1971","USD","0","3979"
"4","18001","Adams","IN","PCPI_CI","1972","USD","0","4453"
"5","18001","Adams","IN","PCPI_CI","1973","USD","0","5271"
"6","18001","Adams","IN","PCPI_CI","1974","USD","0","5301"
"7","18001","Adams","IN","PCPI_CI","1975","USD","0","5390"
"8","18001","Adams","IN","PCPI_CI","1976","USD","0","6176"
"9","18001","Adams","IN","PCPI_CI","1977","USD","0","6668"
"10","18001","Adams","IN","PCPI_CI","1978","USD","0","7389"
"11","18001","Adams","IN","PCPI_CI","1979","USD","0","7923"
"12","18001","Adams","IN","PCPI_CI","1980","USD","0","8072"
"13","18001","Adams","IN","PCPI_CI","1981","USD","0","8977"
"14","18001","Adams","IN","PCPI_CI","1982","USD","0","9510"
"15","18001","Adams","IN","PCPI_CI","1983","USD","0","10029"
"16","18001","Adams","IN","PCPI_CI","1984","USD","0","11630"
"17","18001","Adams","IN","PCPI_CI","1985","USD","0","12011"
"18","18001","Adams","IN","PCPI_CI","1986","USD","0","12852"
"19","18001","Adams","IN","PCPI_CI","1987","USD","0","13550"
"20","18001","Adams","IN","PCPI_CI","1988","USD","0","14419"
"21","18001","Adams","IN","PCPI_CI","1989","USD","0","15458"
"22","18001","Adams","IN","PCPI_CI","1990","USD","0","15812"
"23","18001","Adams","IN","PCPI_CI","1991","USD","0","15670"
"24","18001","Adams","IN","PCPI_CI","1992","USD","0","16396"
"25","18001","Adams","IN","PCPI_CI","1993","USD","0","17417"
"26","18001","Adams","IN","PCPI_CI","1994","USD","0","18407"
"27","18001","Adams","IN","PCPI_CI","1995","USD","0","18583"
"28","18001","Adams","IN","PCPI_CI","1996","USD","0","19393"
"29","18001","Adams","IN","PCPI_CI","1997","USD","0","20923"
"30","18001","Adams","IN","PCPI_CI","1998","USD","0","21859"
"31","18001","Adams","IN","PCPI_CI","1999","USD","0","22588"
"32","18001","Adams","IN","PCPI_CI","2000","USD","0","24110"
"33","18001","Adams","IN","PCPI_CI","2001","USD","0","24298"
"34","18001","Adams","IN","PCPI_CI","2002","USD","0","23601"
"35","18001","Adams","IN","PCPI_CI","2003","USD","0","24632"
"36","18001","Adams","IN","PCPI_CI","2004","USD","0","26457"
"37","18001","Adams","IN","PCPI_CI","2005","USD","0","26205"
"38","18001","Adams","IN","PCPI_CI","2006","USD","0","27393"
"39","18001","Adams","IN","PCPI_CI","2007","USD","0","28315"
"40","18001","Adams","IN","PCPI_CI","2008","USD","0","28716"
"41","18001","Adams","IN","PCPI_CI","2009","USD","0","27000"
"42","18001","Adams","IN","PCPI_CI","2010","USD","0","27814"
"43","18001","Adams","IN","PCPI_CI","2011","USD","0","30187"
"44","18001","Adams","IN","PCPI_CI","2012","USD","0","31855"
"45","18001","Adams","IN","PCPI_CI","2013","USD","0","32459"
"46","18003","Allen","IN","PCPI_CI","1969","USD","0","3993"
"47","18003","Allen","IN","PCPI_CI","1970","USD","0","4125"
"48","18003","Allen","IN","PCPI_CI","1971","USD","0","4403"
"49","18003","Allen","IN","PCPI_CI","1972","USD","0","4826"
"50","18003","Allen","IN","PCPI_CI","1973","USD","0","5362"
"51","18003","Allen","IN","PCPI_CI","1974","USD","0","5838"
"52","18003","Allen","IN","PCPI_CI","1975","USD","0","6117"
"53","18003","Allen","IN","PCPI_CI","1976","USD","0","6863"
"54","18003","Allen","IN","PCPI_CI","1977","USD","0","7718"
"55","18003","Allen","IN","PCPI_CI","1978","USD","0","8540"
"56","18003","Allen","IN","PCPI_CI","1979","USD","0","9441"
"57","18003","Allen","IN","PCPI_CI","1980","USD","0","10055"
"58","18003","Allen","IN","PCPI_CI","1981","USD","0","11079"
"59","18003","Allen","IN","PCPI_CI","1982","USD","0","11374"
"60","18003","Allen","IN","PCPI_CI","1983","USD","0","11865"
"61","18003","Allen","IN","PCPI_CI","1984","USD","0","13176"
"62","18003","Allen","IN","PCPI_CI","1985","USD","0","14133"
"63","18003","Allen","IN","PCPI_CI","1986","USD","0","15273"
"64","18003","Allen","IN","PCPI_CI","1987","USD","0","16153"
"65","18003","Allen","IN","PCPI_CI","1988","USD","0","17651"
"66","18003","Allen","IN","PCPI_CI","1989","USD","0","19171"
"67","18003","Allen","IN","PCPI_CI","1990","USD","0","19965"
"68","18003","Allen","IN","PCPI_CI","1991","USD","0","19903"
"69","18003","Allen","IN","PCPI_CI","1992","USD","0","21469"
"70","18003","Allen","IN","PCPI_CI","1993","USD","0","22046"
"71","18003","Allen","IN","PCPI_CI","1994","USD","0","23171"
"72","18003","Allen","IN","PCPI_CI","1995","USD","0","24318"
"73","18003","Allen","IN","PCPI_CI","1996","USD","0","25189"
"74","18003","Allen","IN","PCPI_CI","1997","USD","0","26062"
"75","18003","Allen","IN","PCPI_CI","1998","USD","0","27911"
"76","18003","Allen","IN","PCPI_CI","1999","USD","0","28796"
"77","18003","Allen","IN","PCPI_CI","2000","USD","0","29947"
"78","18003","Allen","IN","PCPI_CI","2001","USD","0","30739"
"79","18003","Allen","IN","PCPI_CI","2002","USD","0","31002"
"80","18003","Allen","IN","PCPI_CI","2003","USD","0","30561"
"81","18003","Allen","IN","PCPI_CI","2004","USD","0","31693"
"82","18003","Allen","IN","PCPI_CI","2005","USD","0","32093"
"83","18003","Allen","IN","PCPI_CI","2006","USD","0","33974"
"84","18003","Allen","IN","PCPI_CI","2007","USD","0","34655"
"85","18003","Allen","IN","PCPI_CI","2008","USD","0","34994"
"86","18003","Allen","IN","PCPI_CI","2009","USD","0","33654"
"87","18003","Allen","IN","PCPI_CI","2010","USD","0","33993"
"88","18003","Allen","IN","PCPI_CI","2011","USD","0","35874"
"89","18003","Allen","IN","PCPI_CI","2012","USD","0","37587"
"90","18003","Allen","IN","PCPI_CI","2013","USD","0","37560"
"91","18005","Bartholomew","IN","PCPI_CI","1969","USD","0","3987"
"92","18005","Bartholomew","IN","PCPI_CI","1970","USD","0","4171"
"93","18005","Bartholomew","IN","PCPI_CI","1971","USD","0","4520"
"94","18005","Bartholomew","IN","PCPI_CI","1972","USD","0","4826"
"95","18005","Bartholomew","IN","PCPI_CI","1973","USD","0","5541"
"96","18005","Bartholomew","IN","PCPI_CI","1974","USD","0","6175"
"97","18005","Bartholomew","IN","PCPI_CI","1975","USD","0","6228"
"98","18005","Bartholomew","IN","PCPI_CI","1976","USD","0","7099"
"99","18005","Bartholomew","IN","PCPI_CI","1977","USD","0","7911"
"100","18005","Bartholomew","IN","PCPI_CI","1978","USD","0","8671"
"101","18005","Bartholomew","IN","PCPI_CI","1979","USD","0","9447"
"102","18005","Bartholomew","IN","PCPI_CI","1980","USD","0","9550"
"103","18005","Bartholomew","IN","PCPI_CI","1981","USD","0","10892"
"104","18005","Bartholomew","IN","PCPI_CI","1982","USD","0","11072"
"105","18005","Bartholomew","IN","PCPI_CI","1983","USD","0","11838"
"106","18005","Bartholomew","IN","PCPI_CI","1984","USD","0","14347"
"107","18005","Bartholomew","IN","PCPI_CI","1985","USD","0","14617"
"108","18005","Bartholomew","IN","PCPI_CI","1986","USD","0","14596"
"109","18005","Bartholomew","IN","PCPI_CI","1987","USD","0","16002"
"110","18005","Bartholomew","IN","PCPI_CI","1988","USD","0","16918"
"111","18005","Bartholomew","IN","PCPI_CI","1989","USD","0","18056"
"112","18005","Bartholomew","IN","PCPI_CI","1990","USD","0","18758"
"113","18005","Bartholomew","IN","PCPI_CI","1991","USD","0","18738"
"114","18005","Bartholomew","IN","PCPI_CI","1992","USD","0","20649"
"115","18005","Bartholomew","IN","PCPI_CI","1993","USD","0","22092"
"116","18005","Bartholomew","IN","PCPI_CI","1994","USD","0","23250"
"117","18005","Bartholomew","IN","PCPI_CI","1995","USD","0","24702"
"118","18005","Bartholomew","IN","PCPI_CI","1996","USD","0","25561"
"119","18005","Bartholomew","IN","PCPI_CI","1997","USD","0","26673"
"120","18005","Bartholomew","IN","PCPI_CI","1998","USD","0","28729"
"121","18005","Bartholomew","IN","PCPI_CI","1999","USD","0","29666"
"122","18005","Bartholomew","IN","PCPI_CI","2000","USD","0","31244"
"123","18005","Bartholomew","IN","PCPI_CI","2001","USD","0","30034"
"124","18005","Bartholomew","IN","PCPI_CI","2002","USD","0","30331"
"125","18005","Bartholomew","IN","PCPI_CI","2003","USD","0","31388"
"126","18005","Bartholomew","IN","PCPI_CI","2004","USD","0","33360"
"127","18005","Bartholomew","IN","PCPI_CI","2005","USD","0","33723"
"128","18005","Bartholomew","IN","PCPI_CI","2006","USD","0","36267"
"129","18005","Bartholomew","IN","PCPI_CI","2007","USD","0","37493"
"130","18005","Bartholomew","IN","PCPI_CI","2008","USD","0","39252"
"131","18005","Bartholomew","IN","PCPI_CI","2009","USD","0","36394"
"132","18005","Bartholomew","IN","PCPI_CI","2010","USD","0","37474"
"133","18005","Bartholomew","IN","PCPI_CI","2011","USD","0","40611"
"134","18005","Bartholomew","IN","PCPI_CI","2012","USD","0","43999"
"135","18005","Bartholomew","IN","PCPI_CI","2013","USD","0","43923"
"136","18007","Benton","IN","PCPI_CI","1969","USD","0","3871"
"137","18007","Benton","IN","PCPI_CI","1970","USD","0","3709"
"138","18007","Benton","IN","PCPI_CI","1971","USD","0","4366"
"139","18007","Benton","IN","PCPI_CI","1972","USD","0","4285"
"140","18007","Benton","IN","PCPI_CI","1973","USD","0","6660"
"141","18007","Benton","IN","PCPI_CI","1974","USD","0","6176"
"142","18007","Benton","IN","PCPI_CI","1975","USD","0","7432"
"143","18007","Benton","IN","PCPI_CI","1976","USD","0","7473"
"144","18007","Benton","IN","PCPI_CI","1977","USD","0","7417"
"145","18007","Benton","IN","PCPI_CI","1978","USD","0","8318"
"146","18007","Benton","IN","PCPI_CI","1979","USD","0","9007"
"147","18007","Benton","IN","PCPI_CI","1980","USD","0","8607"
"148","18007","Benton","IN","PCPI_CI","1981","USD","0","10515"
"149","18007","Benton","IN","PCPI_CI","1982","USD","0","11387"
"150","18007","Benton","IN","PCPI_CI","1983","USD","0","10172"
"151","18007","Benton","IN","PCPI_CI","1984","USD","0","12595"
"152","18007","Benton","IN","PCPI_CI","1985","USD","0","13245"
"153","18007","Benton","IN","PCPI_CI","1986","USD","0","12753"
"154","18007","Benton","IN","PCPI_CI","1987","USD","0","13603"
"155","18007","Benton","IN","PCPI_CI","1988","USD","0","13234"
"156","18007","Benton","IN","PCPI_CI","1989","USD","0","16490"
"157","18007","Benton","IN","PCPI_CI","1990","USD","0","16890"
"158","18007","Benton","IN","PCPI_CI","1991","USD","0","14838"
"159","18007","Benton","IN","PCPI_CI","1992","USD","0","17266"
"160","18007","Benton","IN","PCPI_CI","1993","USD","0","18393"
"161","18007","Benton","IN","PCPI_CI","1994","USD","0","20021"
"162","18007","Benton","IN","PCPI_CI","1995","USD","0","18690"
"163","18007","Benton","IN","PCPI_CI","1996","USD","0","22927"
"164","18007","Benton","IN","PCPI_CI","1997","USD","0","23856"
"165","18007","Benton","IN","PCPI_CI","1998","USD","0","24139"
"166","18007","Benton","IN","PCPI_CI","1999","USD","0","24726"
"167","18007","Benton","IN","PCPI_CI","2000","USD","0","25985"
"168","18007","Benton","IN","PCPI_CI","2001","USD","0","26813"
"169","18007","Benton","IN","PCPI_CI","2002","USD","0","26597"
"170","18007","Benton","IN","PCPI_CI","2003","USD","0","27387"
"171","18007","Benton","IN","PCPI_CI","2004","USD","0","30517"
"172","18007","Benton","IN","PCPI_CI","2005","USD","0","29922"
"173","18007","Benton","IN","PCPI_CI","2006","USD","0","31266"
"174","18007","Benton","IN","PCPI_CI","2007","USD","0","34111"
"175","18007","Benton","IN","PCPI_CI","2008","USD","0","40736"
"176","18007","Benton","IN","PCPI_CI","2009","USD","0","38303"
"177","18007","Benton","IN","PCPI_CI","2010","USD","0","37704"
"178","18007","Benton","IN","PCPI_CI","2011","USD","0","42407"
"179","18007","Benton","IN","PCPI_CI","2012","USD","0","42987"
"180","18007","Benton","IN","PCPI_CI","2013","USD","0","46556"
"181","18009","Blackford","IN","PCPI_CI","1969","USD","0","3344"
"182","18009","Blackford","IN","PCPI_CI","1970","USD","0","3502"
"183","18009","Blackford","IN","PCPI_CI","1971","USD","0","3801"
"184","18009","Blackford","IN","PCPI_CI","1972","USD","0","4204"
"185","18009","Blackford","IN","PCPI_CI","1973","USD","0","4896"
"186","18009","Blackford","IN","PCPI_CI","1974","USD","0","5012"
"187","18009","Blackford","IN","PCPI_CI","1975","USD","0","5494"
"188","18009","Blackford","IN","PCPI_CI","1976","USD","0","6053"
"189","18009","Blackford","IN","PCPI_CI","1977","USD","0","6455"
"190","18009","Blackford","IN","PCPI_CI","1978","USD","0","7150"
"191","18009","Blackford","IN","PCPI_CI","1979","USD","0","7845"
"192","18009","Blackford","IN","PCPI_CI","1980","USD","0","8224"
"193","18009","Blackford","IN","PCPI_CI","1981","USD","0","9024"
"194","18009","Blackford","IN","PCPI_CI","1982","USD","0","9385"
"195","18009","Blackford","IN","PCPI_CI","1983","USD","0","10122"
"196","18009","Blackford","IN","PCPI_CI","1984","USD","0","11258"
"197","18009","Blackford","IN","PCPI_CI","1985","USD","0","11801"
"198","18009","Blackford","IN","PCPI_CI","1986","USD","0","11959"
"199","18009","Blackford","IN","PCPI_CI","1987","USD","0","12506"
"200","18009","Blackford","IN","PCPI_CI","1988","USD","0","13218"
"201","18009","Blackford","IN","PCPI_CI","1989","USD","0","14338"
"202","18009","Blackford","IN","PCPI_CI","1990","USD","0","14714"
"203","18009","Blackford","IN","PCPI_CI","1991","USD","0","14716"
"204","18009","Blackford","IN","PCPI_CI","1992","USD","0","15655"
"205","18009","Blackford","IN","PCPI_CI","1993","USD","0","16246"
"206","18009","Blackford","IN","PCPI_CI","1994","USD","0","17344"
"207","18009","Blackford","IN","PCPI_CI","1995","USD","0","17483"
"208","18009","Blackford","IN","PCPI_CI","1996","USD","0","18592"
"209","18009","Blackford","IN","PCPI_CI","1997","USD","0","19820"
"210","18009","Blackford","IN","PCPI_CI","1998","USD","0","20721"
"211","18009","Blackford","IN","PCPI_CI","1999","USD","0","21421"
"212","18009","Blackford","IN","PCPI_CI","2000","USD","0","22236"
"213","18009","Blackford","IN","PCPI_CI","2001","USD","0","24097"
"214","18009","Blackford","IN","PCPI_CI","2002","USD","0","23626"
"215","18009","Blackford","IN","PCPI_CI","2003","USD","0","23931"
"216","18009","Blackford","IN","PCPI_CI","2004","USD","0","25281"
"217","18009","Blackford","IN","PCPI_CI","2005","USD","0","25697"
"218","18009","Blackford","IN","PCPI_CI","2006","USD","0","27076"
"219","18009","Blackford","IN","PCPI_CI","2007","USD","0","28214"
"220","18009","Blackford","IN","PCPI_CI","2008","USD","0","29351"
"221","18009","Blackford","IN","PCPI_CI","2009","USD","0","28791"
"222","18009","Blackford","IN","PCPI_CI","2010","USD","0","29847"
"223","18009","Blackford","IN","PCPI_CI","2011","USD","0","31645"
"224","18009","Blackford","IN","PCPI_CI","2012","USD","0","32817"
"225","18009","Blackford","IN","PCPI_CI","2013","USD","0","33405"
"226","18011","Boone","IN","PCPI_CI","1969","USD","0","3946"
"227","18011","Boone","IN","PCPI_CI","1970","USD","0","3910"
"228","18011","Boone","IN","PCPI_CI","1971","USD","0","4252"
"229","18011","Boone","IN","PCPI_CI","1972","USD","0","4629"
"230","18011","Boone","IN","PCPI_CI","1973","USD","0","5602"
"231","18011","Boone","IN","PCPI_CI","1974","USD","0","5827"
"232","18011","Boone","IN","PCPI_CI","1975","USD","0","6798"
"233","18011","Boone","IN","PCPI_CI","1976","USD","0","7359"
"234","18011","Boone","IN","PCPI_CI","1977","USD","0","8044"
"235","18011","Boone","IN","PCPI_CI","1978","USD","0","9056"
"236","18011","Boone","IN","PCPI_CI","1979","USD","0","10117"
"237","18011","Boone","IN","PCPI_CI","1980","USD","0","10993"
"238","18011","Boone","IN","PCPI_CI","1981","USD","0","11778"
"239","18011","Boone","IN","PCPI_CI","1982","USD","0","12210"
"240","18011","Boone","IN","PCPI_CI","1983","USD","0","12907"
"241","18011","Boone","IN","PCPI_CI","1984","USD","0","14576"
"242","18011","Boone","IN","PCPI_CI","1985","USD","0","15444"
"243","18011","Boone","IN","PCPI_CI","1986","USD","0","16307"
"244","18011","Boone","IN","PCPI_CI","1987","USD","0","17332"
"245","18011","Boone","IN","PCPI_CI","1988","USD","0","18458"
"246","18011","Boone","IN","PCPI_CI","1989","USD","0","19879"
"247","18011","Boone","IN","PCPI_CI","1990","USD","0","21227"
"248","18011","Boone","IN","PCPI_CI","1991","USD","0","22056"
"249","18011","Boone","IN","PCPI_CI","1992","USD","0","24050"
"250","18011","Boone","IN","PCPI_CI","1993","USD","0","25325"
"251","18011","Boone","IN","PCPI_CI","1994","USD","0","27346"
"252","18011","Boone","IN","PCPI_CI","1995","USD","0","28063"
"253","18011","Boone","IN","PCPI_CI","1996","USD","0","29965"
"254","18011","Boone","IN","PCPI_CI","1997","USD","0","31903"
"255","18011","Boone","IN","PCPI_CI","1998","USD","0","35252"
"256","18011","Boone","IN","PCPI_CI","1999","USD","0","36222"
"257","18011","Boone","IN","PCPI_CI","2000","USD","0","38084"
"258","18011","Boone","IN","PCPI_CI","2001","USD","0","40687"
"259","18011","Boone","IN","PCPI_CI","2002","USD","0","41662"
"260","18011","Boone","IN","PCPI_CI","2003","USD","0","42220"
"261","18011","Boone","IN","PCPI_CI","2004","USD","0","44716"
"262","18011","Boone","IN","PCPI_CI","2005","USD","0","46143"
"263","18011","Boone","IN","PCPI_CI","2006","USD","0","50223"
"264","18011","Boone","IN","PCPI_CI","2007","USD","0","50104"
"265","18011","Boone","IN","PCPI_CI","2008","USD","0","51830"
"266","18011","Boone","IN","PCPI_CI","2009","USD","0","48688"
"267","18011","Boone","IN","PCPI_CI","2010","USD","0","50231"
"268","18011","Boone","IN","PCPI_CI","2011","USD","0","53981"
"269","18011","Boone","IN","PCPI_CI","2012","USD","0","56590"
"270","18011","Boone","IN","PCPI_CI","2013","USD","0","57604"
"271","18013","Brown","IN","PCPI_CI","1969","USD","0","3176"
"272","18013","Brown","IN","PCPI_CI","1970","USD","0","3239"
"273","18013","Brown","IN","PCPI_CI","1971","USD","0","3531"
"274","18013","Brown","IN","PCPI_CI","1972","USD","0","3776"
"275","18013","Brown","IN","PCPI_CI","1973","USD","0","4217"
"276","18013","Brown","IN","PCPI_CI","1974","USD","0","4616"
"277","18013","Brown","IN","PCPI_CI","1975","USD","0","4799"
"278","18013","Brown","IN","PCPI_CI","1976","USD","0","5350"
"279","18013","Brown","IN","PCPI_CI","1977","USD","0","5840"
"280","18013","Brown","IN","PCPI_CI","1978","USD","0","6394"
"281","18013","Brown","IN","PCPI_CI","1979","USD","0","7210"
"282","18013","Brown","IN","PCPI_CI","1980","USD","0","7784"
"283","18013","Brown","IN","PCPI_CI","1981","USD","0","8692"
"284","18013","Brown","IN","PCPI_CI","1982","USD","0","8900"
"285","18013","Brown","IN","PCPI_CI","1983","USD","0","9440"
"286","18013","Brown","IN","PCPI_CI","1984","USD","0","10569"
"287","18013","Brown","IN","PCPI_CI","1985","USD","0","11038"
"288","18013","Brown","IN","PCPI_CI","1986","USD","0","11591"
"289","18013","Brown","IN","PCPI_CI","1987","USD","0","12385"
"290","18013","Brown","IN","PCPI_CI","1988","USD","0","13196"
"291","18013","Brown","IN","PCPI_CI","1989","USD","0","14290"
"292","18013","Brown","IN","PCPI_CI","1990","USD","0","14945"
"293","18013","Brown","IN","PCPI_CI","1991","USD","0","16104"
"294","18013","Brown","IN","PCPI_CI","1992","USD","0","17255"
"295","18013","Brown","IN","PCPI_CI","1993","USD","0","18264"
"296","18013","Brown","IN","PCPI_CI","1994","USD","0","19212"
"297","18013","Brown","IN","PCPI_CI","1995","USD","0","21047"
"298","18013","Brown","IN","PCPI_CI","1996","USD","0","22738"
"299","18013","Brown","IN","PCPI_CI","1997","USD","0","24203"
"300","18013","Brown","IN","PCPI_CI","1998","USD","0","26508"
"301","18013","Brown","IN","PCPI_CI","1999","USD","0","27876"
"302","18013","Brown","IN","PCPI_CI","2000","USD","0","30139"
"303","18013","Brown","IN","PCPI_CI","2001","USD","0","30020"
"304","18013","Brown","IN","PCPI_CI","2002","USD","0","30122"
"305","18013","Brown","IN","PCPI_CI","2003","USD","0","30558"
"306","18013","Brown","IN","PCPI_CI","2004","USD","0","31568"
"307","18013","Brown","IN","PCPI_CI","2005","USD","0","32379"
"308","18013","Brown","IN","PCPI_CI","2006","USD","0","34394"
"309","18013","Brown","IN","PCPI_CI","2007","USD","0","35780"
"310","18013","Brown","IN","PCPI_CI","2008","USD","0","35953"
"311","18013","Brown","IN","PCPI_CI","2009","USD","0","34539"
"312","18013","Brown","IN","PCPI_CI","2010","USD","0","34560"
"313","18013","Brown","IN","PCPI_CI","2011","USD","0","36660"
"314","18013","Brown","IN","PCPI_CI","2012","USD","0","39457"
"315","18013","Brown","IN","PCPI_CI","2013","USD","0","39593"
"316","18015","Carroll","IN","PCPI_CI","1969","USD","0","3553"
"317","18015","Carroll","IN","PCPI_CI","1970","USD","0","3573"
"318","18015","Carroll","IN","PCPI_CI","1971","USD","0","4131"
"319","18015","Carroll","IN","PCPI_CI","1972","USD","0","4394"
"320","18015","Carroll","IN","PCPI_CI","1973","USD","0","5931"
"321","18015","Carroll","IN","PCPI_CI","1974","USD","0","5888"
"322","18015","Carroll","IN","PCPI_CI","1975","USD","0","7135"
"323","18015","Carroll","IN","PCPI_CI","1976","USD","0","7097"
"324","18015","Carroll","IN","PCPI_CI","1977","USD","0","7133"
"325","18015","Carroll","IN","PCPI_CI","1978","USD","0","7999"
"326","18015","Carroll","IN","PCPI_CI","1979","USD","0","8848"
"327","18015","Carroll","IN","PCPI_CI","1980","USD","0","8659"
"328","18015","Carroll","IN","PCPI_CI","1981","USD","0","9757"
"329","18015","Carroll","IN","PCPI_CI","1982","USD","0","10112"
"330","18015","Carroll","IN","PCPI_CI","1983","USD","0","10356"
"331","18015","Carroll","IN","PCPI_CI","1984","USD","0","12378"
"332","18015","Carroll","IN","PCPI_CI","1985","USD","0","12649"
"333","18015","Carroll","IN","PCPI_CI","1986","USD","0","13219"
"334","18015","Carroll","IN","PCPI_CI","1987","USD","0","14366"
"335","18015","Carroll","IN","PCPI_CI","1988","USD","0","14390"
"336","18015","Carroll","IN","PCPI_CI","1989","USD","0","15800"
"337","18015","Carroll","IN","PCPI_CI","1990","USD","0","16745"
"338","18015","Carroll","IN","PCPI_CI","1991","USD","0","16585"
"339","18015","Carroll","IN","PCPI_CI","1992","USD","0","17655"
"340","18015","Carroll","IN","PCPI_CI","1993","USD","0","18480"
"341","18015","Carroll","IN","PCPI_CI","1994","USD","0","19341"
"342","18015","Carroll","IN","PCPI_CI","1995","USD","0","19956"
"343","18015","Carroll","IN","PCPI_CI","1996","USD","0","22007"
"344","18015","Carroll","IN","PCPI_CI","1997","USD","0","23832"
"345","18015","Carroll","IN","PCPI_CI","1998","USD","0","25032"
"346","18015","Carroll","IN","PCPI_CI","1999","USD","0","26069"
"347","18015","Carroll","IN","PCPI_CI","2000","USD","0","28508"
"348","18015","Carroll","IN","PCPI_CI","2001","USD","0","28599"
"349","18015","Carroll","IN","PCPI_CI","2002","USD","0","27992"
"350","18015","Carroll","IN","PCPI_CI","2003","USD","0","28620"
"351","18015","Carroll","IN","PCPI_CI","2004","USD","0","29990"
"352","18015","Carroll","IN","PCPI_CI","2005","USD","0","30432"
"353","18015","Carroll","IN","PCPI_CI","2006","USD","0","30975"
"354","18015","Carroll","IN","PCPI_CI","2007","USD","0","32538"
"355","18015","Carroll","IN","PCPI_CI","2008","USD","0","33777"
"356","18015","Carroll","IN","PCPI_CI","2009","USD","0","31737"
"357","18015","Carroll","IN","PCPI_CI","2010","USD","0","32408"
"358","18015","Carroll","IN","PCPI_CI","2011","USD","0","35073"
"359","18015","Carroll","IN","PCPI_CI","2012","USD","0","35999"
"360","18015","Carroll","IN","PCPI_CI","2013","USD","0","37731"
"361","18017","Cass","IN","PCPI_CI","1969","USD","0","3659"
"362","18017","Cass","IN","PCPI_CI","1970","USD","0","3847"
"363","18017","Cass","IN","PCPI_CI","1971","USD","0","4281"
"364","18017","Cass","IN","PCPI_CI","1972","USD","0","4479"
"365","18017","Cass","IN","PCPI_CI","1973","USD","0","5423"
"366","18017","Cass","IN","PCPI_CI","1974","USD","0","5476"
"367","18017","Cass","IN","PCPI_CI","1975","USD","0","6057"
"368","18017","Cass","IN","PCPI_CI","1976","USD","0","6712"
"369","18017","Cass","IN","PCPI_CI","1977","USD","0","7140"
"370","18017","Cass","IN","PCPI_CI","1978","USD","0","7940"
"371","18017","Cass","IN","PCPI_CI","1979","USD","0","8585"
"372","18017","Cass","IN","PCPI_CI","1980","USD","0","9009"
"373","18017","Cass","IN","PCPI_CI","1981","USD","0","9906"
"374","18017","Cass","IN","PCPI_CI","1982","USD","0","9983"
"375","18017","Cass","IN","PCPI_CI","1983","USD","0","10385"
"376","18017","Cass","IN","PCPI_CI","1984","USD","0","11811"
"377","18017","Cass","IN","PCPI_CI","1985","USD","0","12420"
"378","18017","Cass","IN","PCPI_CI","1986","USD","0","12883"
"379","18017","Cass","IN","PCPI_CI","1987","USD","0","13500"
"380","18017","Cass","IN","PCPI_CI","1988","USD","0","14233"
"381","18017","Cass","IN","PCPI_CI","1989","USD","0","15669"
"382","18017","Cass","IN","PCPI_CI","1990","USD","0","16111"
"383","18017","Cass","IN","PCPI_CI","1991","USD","0","16271"
"384","18017","Cass","IN","PCPI_CI","1992","USD","0","17868"
"385","18017","Cass","IN","PCPI_CI","1993","USD","0","18474"
"386","18017","Cass","IN","PCPI_CI","1994","USD","0","19025"
"387","18017","Cass","IN","PCPI_CI","1995","USD","0","19583"
"388","18017","Cass","IN","PCPI_CI","1996","USD","0","21121"
"389","18017","Cass","IN","PCPI_CI","1997","USD","0","22177"
"390","18017","Cass","IN","PCPI_CI","1998","USD","0","23365"
"391","18017","Cass","IN","PCPI_CI","1999","USD","0","24032"
"392","18017","Cass","IN","PCPI_CI","2000","USD","0","25372"
"393","18017","Cass","IN","PCPI_CI","2001","USD","0","25409"
"394","18017","Cass","IN","PCPI_CI","2002","USD","0","25884"
"395","18017","Cass","IN","PCPI_CI","2003","USD","0","26433"
"396","18017","Cass","IN","PCPI_CI","2004","USD","0","27327"
"397","18017","Cass","IN","PCPI_CI","2005","USD","0","27361"
"398","18017","Cass","IN","PCPI_CI","2006","USD","0","28686"
"399","18017","Cass","IN","PCPI_CI","2007","USD","0","30232"
"400","18017","Cass","IN","PCPI_CI","2008","USD","0","31669"
"401","18017","Cass","IN","PCPI_CI","2009","USD","0","30077"
"402","18017","Cass","IN","PCPI_CI","2010","USD","0","30500"
"403","18017","Cass","IN","PCPI_CI","2011","USD","0","32366"
"404","18017","Cass","IN","PCPI_CI","2012","USD","0","33537"
"405","18017","Cass","IN","PCPI_CI","2013","USD","0","34692"
"406","18019","Clark","IN","PCPI_CI","1969","USD","0","3705"
"407","18019","Clark","IN","PCPI_CI","1970","USD","0","3731"
"408","18019","Clark","IN","PCPI_CI","1971","USD","0","3814"
"409","18019","Clark","IN","PCPI_CI","1972","USD","0","4131"
"410","18019","Clark","IN","PCPI_CI","1973","USD","0","4662"
"411","18019","Clark","IN","PCPI_CI","1974","USD","0","5080"
"412","18019","Clark","IN","PCPI_CI","1975","USD","0","5334"
"413","18019","Clark","IN","PCPI_CI","1976","USD","0","5723"
"414","18019","Clark","IN","PCPI_CI","1977","USD","0","6400"
"415","18019","Clark","IN","PCPI_CI","1978","USD","0","7137"
"416","18019","Clark","IN","PCPI_CI","1979","USD","0","7958"
